,Unnamed: 0,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
111296,111296,A_CXVdyJCE6nyxwbd6fNwg,Libertine Social,3950 S Las Vegas Blvd,Las Vegas,NV,89119,36.091256278,-115.1767653721,4.0,260,1,"{'RestaurantsDelivery': 'False', 'RestaurantsAttire': ""'casual'"", 'CoatCheck': 'False', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'WheelchairAccessible': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'Music': ""{'dj': False, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'GoodForDancing': 'False', 'WiFi': ""'free'"", 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'False', 'Caters': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'Smoking': ""u'no'"", 'HappyHour': 'False', 'RestaurantsTableService': 'True', 'Alcohol': ""'full_bar'"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}""}","Bars, Cocktail Bars, Gastropubs, Nightlife, Beer, Wine & Spirits, Food, American (New), Restaurants","{'Monday': '15:0-22:30', 'Tuesday': '15:0-22:30', 'Wednesday': '15:0-22:30', 'Thursday': '15:0-22:30', 'Friday': '15:0-22:30', 'Saturday': '17:0-22:30', 'Sunday': '17:0-22:30'}"
111326,111326,rM73z7YU9M-U0HLP62XCZQ,Arby's,1940 Rock Springs Dr,Las Vegas,NV,89128,36.1948501903,-115.246624404,2.5,38,1,"{'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'False', 'HasTV': 'False', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'False'}","Restaurants, Fast Food, Sandwiches",
111396,111396,ykKzoxBpRmYBTyW6NXxUqQ,Tre Bella Cafe,"5415 S Rainbow Blvd, Ste D",Las Vegas,NV,89118,36.089994,-115.24351200000001,3.5,3,0,"{'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'False', 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'""}","Food, Coffee & Tea, Sandwiches, Restaurants","{'Monday': '6:30-17:30', 'Tuesday': '6:30-17:30', 'Wednesday': '6:30-17:30', 'Thursday': '6:30-17:30', 'Friday': '6:30-17:30', 'Saturday': '8:0-16:0'}"
111461,111461,z0rSmZQz9eEXjg_C3_E5-g,Stephano's Greek & Mediterranean Grill,4632 S Maryland Pkwy,Las Vegas,NV,89119,36.1049744,-115.1359993,4.0,345,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'Corkage': 'True', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'BYOBCorkage': ""'no'"", 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}","Desserts, Bars, Mediterranean, Middle Eastern, Greek, Restaurants, Nightlife, Hookah Bars, Food, Beer, Wine & Spirits","{'Monday': '10:30-19:0', 'Tuesday': '10:30-19:0', 'Wednesday': '10:30-19:0', 'Thursday': '10:30-19:0', 'Friday': '10:30-19:0'}"
111554,111554,gw_yg7329SgpEvX5sOpwGw,Ron's Market Eastern European Meat & Deli,"6085 S Fort Apache Rd, Ste 140",Las Vegas,NV,89148,36.078278399999995,-115.2986213,4.0,72,1,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'Caters': 'False', 'WiFi': ""u'no'"", 'HasTV': 'False', 'RestaurantsReservations': 'False', 'BusinessAcceptsBitcoin': 'False', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1'}","Mediterranean, Meat Shops, Delis, Restaurants, Middle Eastern, Food, Specialty Food, Beer, Wine & Spirits, Grocery","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-20:0'}"
111571,111571,7dHYudt6OOIjiaxkSvv3lQ,In-N-Out Burger,2900 W Sahara Ave,Las Vegas,NV,89102,36.1448187,-115.18057390000001,4.0,417,1,"{'OutdoorSeating': 'True', 'RestaurantsAttire': ""'casual'"", 'Corkage': 'False', 'BYOBCorkage': ""'yes_free'"", 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'none'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'WiFi': ""u'no'"", 'RestaurantsGoodForGroups': 'True', 'DriveThru': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'RestaurantsDelivery': 'False'}","Restaurants, Fast Food, Burgers","{'Monday': '10:30-1:0', 'Tuesday': '10:30-1:0', 'Wednesday': '10:30-1:0', 'Thursday': '10:30-1:0', 'Friday': '10:30-1:30', 'Saturday': '10:30-1:30', 'Sunday': '10:30-1:0'}"
111572,111572,L6RxkP8dneVGelDLUhjCug,So Good Cafe,"5600 Spring Mountain Rd, Ste A",Las Vegas,NV,89146,36.12635039999999,-115.2182138,4.5,83,0,"{'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'NoiseLevel': ""u'quiet'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsTableService': 'True', 'OutdoorSeating': 'False', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}"", 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""'none'""}","Restaurants, Cafes, Bakeries, French, Vietnamese, Food","{'Monday': '18:0-21:0', 'Tuesday': '18:0-21:0', 'Wednesday': '18:0-21:0', 'Thursday': '18:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}"
111596,111596,rZwq4LBO0p9m9zJ2zSEKNQ,Elements Fine Casual Dining & Cocktails,"4950 S Rainbow Blvd, Ste 100",Las Vegas,NV,89118,36.0987050926,-115.2424836515,4.0,204,0,"{'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': True, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'Caters': 'True'}","American (New), Food, Italian, American (Traditional), Tapas/Small Plates, Modern European, Restaurants, Seafood, Tapas Bars, Asian Fusion, Beer, Wine & Spirits","{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-21:0', 'Saturday': '16:0-21:0', 'Sunday': '10:0-15:0'}"
111702,111702,YNDxeeRUARbd8GRnscJSvg,Panevino Italian Grille,246 Via Antonio Ave,Las Vegas,NV,89119,36.070826228499996,-115.16289104280001,4.0,479,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsReservations': 'True', 'GoodForKids': 'False', 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'RestaurantsAttire': ""u'dressy'"", 'Alcohol': ""'full_bar'"", 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'BikeParking': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}""}","Italian, Nightlife, Beer, Wine & Spirits, Food, Vegan, Restaurants, Bars, Cocktail Bars","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-21:0', 'Saturday': '17:0-21:0'}"
111776,111776,xq0RhDKNNUg8t3JJUqX3fw,Roberto's Taco Shop,3102 Las Vegas Blvd N,Las Vegas,NV,89115,36.2143094,-115.09824850000001,2.0,29,1,"{'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'no'"", 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'BikeParking': 'True'}","Fast Food, Restaurants, Mexican",
111829,111829,VHW4OkWuFyQjb0ggEUgTPg,Griddlecakes,"6584 N Decatur Blvd, Ste 140",Las Vegas,NV,89131,36.2798627237,-115.20561812940001,4.0,63,1,,"Restaurants, Breakfast & Brunch, Desserts, American (New), Food","{'Monday': '7:0-15:0', 'Tuesday': '7:0-15:0', 'Wednesday': '7:0-15:0', 'Thursday': '7:0-15:0', 'Friday': '7:0-15:0', 'Saturday': '7:0-15:0', 'Sunday': '7:0-15:0'}"
111846,111846,qYf3gGP4PYZlV5CcQlorwA,Sin City Wings,2025 E Sahara Ave,Las Vegas,NV,89119,36.135635,-115.2304131,3.5,52,1,"{'NoiseLevel': ""u'quiet'"", 'HasTV': 'False', 'Caters': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'OutdoorSeating': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'""}","Restaurants, Food, Food Stands, Food Trucks, Chicken Wings, Street Vendors",
111886,111886,T6jgarJBltDj3gWfF982aw,Subway,"1940 N Decatur Blvd, Ste 130",Las Vegas,NV,89108,36.1948255979,-115.20556274399999,3.0,5,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'no'"", 'RestaurantsAttire': ""'casual'"", 'HasTV': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'NoiseLevel': ""'average'"", 'Alcohol': ""'none'""}","Sandwiches, Fast Food, Restaurants",
111928,111928,eRjcli4nDHRwhByViUz9Ow,Rosati's Pizza,10030 W Cheyenne Ave,Las Vegas,NV,89129,36.2187588225,-115.31412303459999,3.0,156,1,"{'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""'free'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'BikeParking': 'True', 'Alcohol': ""'beer_and_wine'"", 'OutdoorSeating': 'False'}","Food, Italian, Sandwiches, Pizza, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}"
111965,111965,SqVIolLCBmQYyKeai3pCTg,McDonald's,6915 Blue Diamond Rd,Las Vegas,NV,89178,36.0215746,-115.2438892,1.5,52,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'free'"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'BikeParking': 'False', 'OutdoorSeating': 'False'}","Coffee & Tea, Restaurants, Fast Food, Burgers, Food","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
112278,112278,XBIgiDL_sXYOroaX4ULaUw,McDonald's,1343 Silverado Ranch,Las Vegas,NV,89123,36.0127664097,-115.1352889743,2.0,65,1,"{'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'HasTV': 'False', 'RestaurantsReservations': 'False', 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': True}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False'}","Food, Burgers, Fast Food, Coffee & Tea, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
112347,112347,tFTzpmc1Z_KfG75uCm_c5A,Los Compadres,4381 Stewart Ave,Las Vegas,NV,89110,36.166357500000004,-115.0809709,4.5,5,1,"{'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'False', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'""}","Specialty Food, Meat Shops, Restaurants, Grocery, Mexican, Food",
112545,112545,Sm2k1ijcnK17Ro5paN2_qQ,Grand Pizza,6731 W Alexander Rd,Las Vegas,NV,89108,36.232623,-115.2432872,4.0,208,1,"{'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'True', 'WheelchairAccessible': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""'none'"", 'GoodForKids': 'True', 'RestaurantsTableService': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DriveThru': 'False', 'NoiseLevel': ""'average'"", 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'""}","Restaurants, Italian, Pizza, Fast Food","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-23:0'}"
112668,112668,O_YSJEMk2GzcmnwXWBj74g,McDonald's,1 S Main St,Las Vegas,NV,89101,36.1722019,-115.146326,2.5,24,1,"{'OutdoorSeating': 'False', 'NoiseLevel': ""u'loud'"", 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False'}","American (Traditional), Food, Burgers, Coffee & Tea, Fast Food, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
112711,112711,Ipkl7KtlqxCe8bMMkwHwPQ,50's Diner Omelet House,"3050 E Desert Inn Rd, Ste 140",Las Vegas,NV,89121,36.1299939935,-115.10755489790002,4.0,330,1,"{'WiFi': ""u'free'"", 'RestaurantsDelivery': 'False', 'Caters': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'Alcohol': ""u'none'"", 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Restaurants, Breakfast & Brunch, Comfort Food, Burgers, Diners, American (Traditional)","{'Monday': '7:0-16:0', 'Tuesday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-16:0', 'Saturday': '7:0-16:0', 'Sunday': '7:0-16:0'}"
